Type_media,hors Québec,hors Québec,hors Québec,local/regional,local/regional,local/regional,national,national,national,non media,non media,non media
type mot-clés,local,mixte,national,local,mixte,national,local,mixte,national,local,mixte,national
domaine,,,,,,,,,,,,
www.businessimmo.com,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.businessinsider.fr,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.businessnews.com.tn,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.butfootballclub.fr,0.0,0.0,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cablechronicles.com,0.0,0.0,108.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cadtm.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
www.cafedelabourse.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5
www.cafepedagogique.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
www.camer.be,146.93103448275863,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cameroon-info.net,104.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cameroon-tribune.cm,11.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cameroonmagazine.com,23.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.canalfm.fr,1.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.capital.fr,59.8235294117647,7.5,58.06382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.catnat.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
www.causeur.fr,12.4,0.0,19.047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cbnews.fr,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ccmm.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,72.33333333333333,47.333333333333336
www.cegep-matane.qc.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8502994011976,26.2,92.83333333333333
www.centpourcent-vosges.fr,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.centpourcent.com,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.centre-presse.fr,6.181818181818182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.centrepresseaveyron.fr,43.1,12.4,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cftc.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
www.challenges.fr,9.0,13.4,68.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.challenges.tn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.chambery.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0
www.charentelibre.fr,19.666666666666668,3.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.chassons.com,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.chevalmag.com,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.chine-magazine.com,0.0,0.0,9.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cinemaclock.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0
www.cineserie.com,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cineuropa.org,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ciusss-capitalenationale.gouv.qc.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.9090909090909,148.4,0.0
www.ciusssmcq.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.44444444444444,54.5,0.0
www.clicanoo.re,13.551724137931034,10.166666666666666,24.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.closermag.fr,6.4,8.5,7.818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.clubic.com,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cnews.fr,25.130434782608695,25.1,93.41666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cnewyork.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
www.cointribune.com,0.0,0.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.commodafrica.com,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.congopage.com,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.connaissancedesarts.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,2.0,110.8
www.connectionivoirienne.net,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.constructioncayola.com,117.5,38.166666666666664,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.contrepoints.org,222.0,244.0,210.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.corentino.fr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cornwallseawaynews.com,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.corsematin.com,8.875,297.0,151.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.corsenetinfos.corsica,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cosmopolitan.fr,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cosmosonic.com,9.25,1.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cote-dor.gouv.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0
www.coulisses-tv.fr,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.courrier-picard.fr,93.7560975609756,83.85365853658537,153.1958041958042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.courrierinternational.com,2.8,77.375,78.82758620689656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.courseaularge.com,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.creusot-infos.com,2.4,2.3333333333333335,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.critictoo.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
www.crtv.cm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.csn.qc.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,64.5,33.875
www.culture-commune.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.culture.gouv.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,91.0
www.culture31.com,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.culturefemme.com,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.culturepsg.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
www.culturopoing.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
www.cyclismactu.net,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.cycloneoi.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0
www.dailyfx.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
www.dakaractu.com,3.0,0.5,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.democratienouvelle.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,18.571428571428573
www.demotivateur.fr,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.departement06.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
www.deux-sevres.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
www.dhnet.be,15.157894736842104,2.0,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.digitalcongo.net,16.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.diplomatie.gouv.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,72.5
www.directvelo.com,0.0,0.0,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.divertir.eu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.dna.fr,82.30379746835443,124.60606060606061,145.61290322580646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.dw.com,26.333333333333332,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.dzairdaily.com,5.666666666666667,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.e-tribune.fr,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ecoactu.ma,1.6666666666666667,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.economiematin.fr,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ecranlarge.com,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.elle.fr,2.0,1.0,30.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.elwatan.com,12.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.elysee.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0
www.endurance-info.com,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.enlargeyourparis.fr,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.entreprendre.fr,1.0,1.0,27.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.equinoxmagazine.fr,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.escaladequebec.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
www.estrepublicain.fr,18.53191489361702,28.9,46.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.euractiv.fr,0.0,12.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.eurelien.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0
www.europarl.europa.eu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
www.europe1.fr,46.13333333333333,3.0,71.13157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.eurosport.fr,0.0,1.0,41.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.eurotopics.net,1.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.evangeliques.info,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.evasionfm.com,11.727272727272727,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ewanews.com,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.expressions-venissieux.fr,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.faaad.ulaval.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
www.fabula.org,49.0,0.0,65.57894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.famillechretienne.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.femina.fr,24.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.feminactu.com,7.333333333333333,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.femmeactuelle.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.5,44.857142857142854
www.ffdream.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
www.fff.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
www.ffgolf.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5
www.ffmoto.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
www.ffr.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
www.fides.org,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.fifa.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.financialafrik.com,0.0,22.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.finistere.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.fip.fr,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.fmprc.gov.cn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.6
www.focusrh.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
www.fondapol.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
www.fondation-res-publica.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
www.foot-national.com,11.5,0.0,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.foot-sur7.fr,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.footamateur.fr,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.footballclubdemarseille.fr,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.footmercato.net,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.forbes.fr,10.0,9.0,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.francaisaletranger.fr,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.france-assos-sante.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
www.france-sire.com,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.france.tv,0.0,3.3333333333333335,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.france24.com,10.379310344827585,7.454545454545454,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.francebleu.fr,54.46849315068493,38.0,98.94444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.franceculture.fr,11.75,6.5,15.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.francedimanche.fr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.franceguyane.fr,5.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.franceinter.fr,21.5,2.6666666666666665,65.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.francelive.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.francemusique.fr,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.francetvinfo.fr,20.912408759124087,9.228915662650602,60.367816091954026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.fratmat.info,14.0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.frequence-sud.fr,10.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.fsg.ulaval.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0
www.futura-sciences.com,0.0,16.5,98.21052631578948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.gabonflash.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.277777777777778
www.gabonreview.com,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.gala.fr,12.0,7.2727272727272725,78.62962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.gard.gouv.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
www.gavroche-thailande.com,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.gentside.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
www.geo.fr,14.25,53.09090909090909,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.gillespudlowski.com,1.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.globalcitizen.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5
www.globalsecuritymag.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
www.goal.com,84.0,0.0,60.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.golfplanete.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
www.goodplanet.info,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.gouvernement.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,104.84615384615384
www.gp-inside.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
www.gqmagazine.fr,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.grandchambery.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
www.granderegion.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.75,7.0,0.0
www.graphiline.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.greenpeace.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0
www.grenoblefoot.info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
www.guadeloupe.franceantilles.fr,14.88888888888889,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.guinee360.com,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.h24info.ma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.h2oradio.fr,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.haitilibre.com,4.5,28.0,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.handirect.fr,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.haute-loire.gouv.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
www.hauteprovenceinfo.com,9.75,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.hauts-de-seine.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
www.health.belgium.be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.hebdo-ardeche.fr,36.5,11.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.heidi.news,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.herault-direct.fr,32.42857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.herault-tribune.com,58.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.herodote.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75
www.heteroclite.org,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.heurebleue.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
www.hitwest.com,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.hockeycanada.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,21.444444444444443
www.holidogtimes.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
www.hommedumatch.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
www.horizonradio.fr,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.hpnhaiti.com,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.hrw.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.5
www.huffingtonpost.fr,7.0,25.6,82.77272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.humanite.fr,79.0,33.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.i-voyages.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.i24news.tv,24.5,11.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.icihaiti.com,0.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.if-saint-etienne.fr,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ifop.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
www.iheartradio.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.24791508718727,90.40948275862068,118.69770992366412
www.ilboursa.com,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.iledefrance-mobilites.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
www.ilevia.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.5,0.0,0.0
www.illicit-trade.com,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.illustre.ch,10.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.imf.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.3333333333333335
www.impactfm.fr,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.indexsante.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.86111111111111,89.51923076923077,69.63636363636364
www.industriepharma.fr,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.info-chalon.com,30.379310344827587,13.307692307692308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.info-tours.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0
www.info.golf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.5
www.infochretienne.com,1.5,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.infomaroc.net,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.infomigrants.net,1.0,0.0,11.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.infonormandie.com,90.69565217391305,127.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.infos-dijon.com,53.08,23.6,55.91304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.infotravel.fr,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.innoven-partenaires.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
www.insidebasket.com,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.inspq.qc.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.6,97.36363636363636,102.33333333333333
www.interieur.gouv.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
www.ipreunion.com,79.9090909090909,6.0,46.888888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.iris-france.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,127.0
www.irsn.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
www.isere.gouv.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0
