Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie,type de mot-clés
Montréal_V2,autobus OR tramway,16,Le Journal de Montréal,Gouin trop étroit pour les autobus,2021-06-20,27,https://www.journaldemontreal.com/2021/06/20/gouin-trop-etroit-pour-les-autobus,2021-07-17 16:03:37,local
Montréal_V2,autobus OR tramway,17,Le Journal de Québec,Un autobus pour aider la vaccination dans le Bas-Saint-Laurent,2021-07-09,8,https://www.journaldequebec.com/2021/07/09/un-autobus-pour-aider-la-vaccination-dans-le-bas-saint-laurent-1,2021-07-17 16:03:37,local
Montréal_V2,autobus OR tramway,18,L'Express - Drummondville,Girardin déploiera 1 200 autobus électriques au Québec - L'Express,2021-07-04,13,https://www.journalexpress.ca/2021/07/04/girardin-deploiera-1%E2%80%89200-autobus-electriques-au-quebec/,2021-07-17 16:03:37,local
Montréal_V2,autobus OR tramway,19,Le Journal de Québec,Troisième lien: descendez jusqu'à 80 mètres sous terre pour le bus,2021-06-28,19,https://www.journaldequebec.com/2021/06/28/troisieme-lien-descendez-jusqua-80-metres-sous-terre-pour-le-bus,2021-07-17 16:03:37,local
Montréal_V2,autobus OR tramway,20,La Presse,"Pakistan | L'explosion d'un autobus fait 12 morts, dont 9 Chinois",2021-07-14,3,https://www.lapresse.ca/international/asie-et-oceanie/2021-07-14/pakistan/l-explosion-d-un-autobus-fait-12-morts-dont-9-chinois.php,2021-07-17 16:03:38,local
Montréal_V2,autobus OR tramway,21,Rail Passion,49 rames et trois nouvelles lignes de tramway à Nantes,2021-07-17,0,https://www.railpassion.fr/materiel-actualites-rp/49-rames-et-trois-nouvelles-lignes-de-tramway-a-nantes/,2021-07-17 16:03:38,local
Montréal_V2,autobus OR tramway,22,La Voix du Sud,Groupe Autobus Auger acquiert Transport Marquis,2021-07-08,9,https://www.lavoixdusud.com/2021/07/08/groupe-autobus-auger-acquiert-transport-marquis/,2021-07-17 16:03:38,local
Montréal_V2,autobus OR tramway,23,La Releve,Des autobus pour aller au parc des Îles-de-Boucherville ou à celui du Mont-Saint-Bruno,2021-07-10,7,https://www.lareleve.qc.ca/2021/07/10/des-autobus-pour-aller-au-parc-des-iles-de-boucherville-ou-a-celui-du-mont-saint-bruno/,2021-07-17 16:03:38,local
Montréal_V2,autobus OR tramway,24,Fm1033.ca,La vaccination dans un autobus du RTL à Greenfield Park,2021-07-12,5,https://www.fm1033.ca/la-vaccination-dans-un-autobus-du-rtl/,2021-07-17 16:03:38,local
Montréal_V2,autobus OR tramway,25,Magazine MCI,Giradin – en attente de déployer 1 200 autobus électriques au Québec,2021-07-07,10,https://magazinemci.com/2021/07/07/giradin-en-attente-de-deployer-1-200-autobus-electriques-au-quebec/,2021-07-17 16:03:39,local
Montréal_V2,météo,1,MétéoMédia,L'été au Québec : juillet le mouton noir,2021-07-17,0,https://www.meteomedia.com/ca/nouvelles/article/lete-au-quebec-juillet-le-mouton-noir,2021-07-17 16:03:49,local
Montréal_V2,météo,2,Millavois.com,Météo. Tournée générale de soleil ce dimanche !,2021-07-17,0,https://www.millavois.com/2021/07/17/meteo-tournee-generale-de-soleil-ce-dimanche/,2021-07-17 16:03:49,local
Montréal_V2,météo,3,Le Journal de Montréal,À quand le prochain déluge?,2021-07-17,0,https://www.journaldemontreal.com/2021/07/17/a-quand-le-prochain-deluge,2021-07-17 16:03:49,local
Montréal_V2,météo,4,Millavois.com,"Météo. Enfin, le soleil va revenir sur le département",2021-07-16,1,https://www.millavois.com/2021/07/16/meteo-enfin-le-soleil-va-revenir-sur-le-departement/,2021-07-17 16:03:50,local
Montréal_V2,météo,5,MétéoMédia,Puissante tornade observée : on rapporte d'importants dommages,2021-07-16,1,https://www.meteomedia.com/ca/nouvelles/article/tornade-destructrice-et-violents-orages-observes,2021-07-17 16:03:50,local
Montréal_V2,météo,6,MétéoMédia,Vacances de la construction : seront-elles à la hauteur de vos attentes ?,2021-07-14,3,https://www.meteomedia.com/ca/nouvelles/article/vacances-de-la-construction-seront-elles-a-la-hauteur-de-vos-attentes,2021-07-17 16:03:50,local
Montréal_V2,météo,7,MétéoMédia,Jasons météo : les experts se prononcent pour juillet,2021-07-09,8,https://www.meteomedia.com/ca/nouvelles/article/jasons-meteo-les-experts-se-prononcent-pour-juillet,2021-07-17 16:03:50,local
Montréal_V2,météo,8,Ma Côte-Nord,La météo spéciale du printemps sur la Côte-Nord n'a pas nui aux bleuets,2021-07-06,11,https://macotenord.com/la-meteo-speciale-du-printemps-sur-la-cote-nord-na-pas-nui-aux-bleuets/,2021-07-17 16:03:51,local
Montréal_V2,météo,9,"98,5 fm",Le British Open a la météo de son côté. On en parle avec Dave Lévesque professionnel de golf.,2021-07-16,1,http://985fm.ca/audio/410744/le-british-open-a-la-meteo-de-son-cote-on-en-parle-avec-dave-levesque-professionnel-de-golf,2021-07-17 16:03:51,local
Montréal_V2,météo,10,Le Journal de Montréal,Météo au Québec: un début d'été à l'eau,2021-06-20,27,https://www.journaldemontreal.com/2021/06/20/meteo-au-quebec-un-debut-dete-a-leau,2021-07-17 16:03:51,local
Montréal_V2,météo,11,Le Journal de Montréal,Météo au Québec: alerte aux orages violents pour quelques régions,2021-06-30,17,https://www.journaldemontreal.com/2021/06/30/meteo-au-quebec-alerte-dorages-violents-pour-quelques-regions,2021-07-17 16:03:51,local
Montréal_V2,météo,12,MétéoMédia,La météo s'est déchaînée en juin,2021-07-04,13,https://www.meteomedia.com/ca/nouvelles/article/la-meteo-sest-dechainee-en-juin,2021-07-17 16:03:51,local
Montréal_V2,météo,13,Le Point,Météo : 8 départements encore en vigilance orange « crues »,2021-07-17,0,https://www.lepoint.fr/societe/meteo-huit-departements-encore-en-vigilance-orange-crues-17-07-2021-2435784_23.php,2021-07-17 16:03:52,local
Montréal_V2,météo,14,LCI,Météo : l’été s’installe enfin au nord à partir de ce week-end,2021-07-17,0,https://www.lci.fr/meteo/previsions-meteo-france-l-ete-s-installe-enfin-au-nord-a-partir-de-ce-week-end-2191617.html,2021-07-17 16:03:52,local
Montréal_V2,météo,15,La Chaîne Météo,"Météo prochain week-end : dégradation orageuse, baisse des températures",2021-07-17,0,https://actualite.lachainemeteo.com/actualite-meteo/2021-07-17/meteo-prochain-week-end-degradation-orageuse-baisse-des-temperatures-60050,2021-07-17 16:03:52,local
Montréal_V2,météo,16,MétéoMédia,Première tornade en 21 ans en Nouvelle-Écosse,2021-07-15,2,https://www.meteomedia.com/ca/nouvelles/article/premiere-tornade-en-21-ans-en-nouvelle-ecosse,2021-07-17 16:03:52,local
Montréal_V2,météo,17,MétéoMédia,Une météo idéale ou plutôt moche pour déménager ?,2021-06-30,17,https://www.meteomedia.com/ca/nouvelles/article/une-meteo-ideale-ou-plutot-moche-pour-demenager,2021-07-17 16:03:53,local
Montréal_V2,météo,18,MétéoMédia,Inondations monstres : 50 mm en quelques heures sont tombés,2021-07-14,3,https://www.meteomedia.com/ca/nouvelles/article/pluies-torrentielles-un-mois-de-pluie-en-quelques-heures,2021-07-17 16:03:53,local
Montréal_V2,météo,19,LCI,Météo du 17 juillet 2021 : Prévisions météo à 21h00,2021-07-17,0,https://www.lci.fr/replay/video-meteo-du-17-juillet-2021-previsions-meteo-a-21h00-2191723.html,2021-07-17 16:03:53,local
Montréal_V2,météo,20,Ouest-France éditions locales,La météo de Pascal Talmon. Soleil très généreux et sensations estivales,2021-07-17,0,https://www.ouest-france.fr/bretagne/lorient-56100/la-meteo-de-pascal-talmon-soleil-tres-genereux-et-sensations-estivales-5190b210-e64b-11eb-bb9f-3eedd47b85bc,2021-07-17 16:03:53,local
Montréal_V2,météo,21,Le Journal de Montréal,Météo: vers une nouvelle canicule pour le sud-ouest du Québec?,2021-06-27,20,https://www.journaldemontreal.com/2021/06/27/meteo-vers-une-nouvelle-canicule-pour-le-sud-ouest-du-quebec,2021-07-17 16:03:53,local
Montréal_V2,météo,22,France Bleu,Météo : sept départements toujours en vigilance orange aux crues dans le Nord et l'Est de la France,2021-07-17,0,https://www.francebleu.fr/infos/meteo/meteo-sept-departements-toujours-en-vigilance-orange-aux-crues-dans-le-nord-et-l-est-de-la-france-1626516559,2021-07-17 16:03:54,local
Montréal_V2,météo,23,Algerie360,Météo : nouvelle vague de chaleur dans plusieurs wilayas,2021-07-17,0,https://www.algerie360.com/meteo-nouvelle-vague-de-chaleur-dans-plusieurs-wilayas/,2021-07-17 16:03:54,local
Montréal_V2,météo,24,DNA - Dernières Nouvelles d'Alsace,Centre-Alsace | Météo : soleil et nuages se partageront le ciel,2021-07-17,0,https://www.dna.fr/environnement/2021/07/17/la-meteo-du-jour,2021-07-17 16:03:54,local
Montréal_V2,météo,25,MétéoMédia,Alertes d'orages violents et pluies diluviennes,2021-07-01,16,https://www.meteomedia.com/ca/nouvelles/article/changement-de-regime-attention-au-temps-violent,2021-07-17 16:03:55,local
